binary,os_type,language,modules/libraries,third party libraries,primitive,algorithm,crypto_library,key_length,parameters
/bin/appstreamcli,unix,C,"['/lib/x86_64-linux-gnu/libappstream.so.5', '/lib/x86_64-linux-gnu/libglib-2.0.so.0', '/lib/x86_64-linux-gnu/libgobject-2.0.so.0', '/lib/x86_64-linux-gnu/libgio-2.0.so.0', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libcurl-gnutls.so.4', '/lib/x86_64-linux-gnu/libxmlb.so.2', '/lib/x86_64-linux-gnu/libxml2.so.2', '/lib/x86_64-linux-gnu/libyaml-0.so.2', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libstemmer.so.0d', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libpcre2-8.so.0', '/lib/x86_64-linux-gnu/libffi.so.8', '/lib/x86_64-linux-gnu/libgmodule-2.0.so.0', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libmount.so.1', '/lib/x86_64-linux-gnu/libselinux.so.1', '/lib/x86_64-linux-gnu/libnghttp2.so.14', '/lib/x86_64-linux-gnu/libidn2.so.0', '/lib/x86_64-linux-gnu/librtmp.so.1', '/lib/x86_64-linux-gnu/libssh.so.4', '/lib/x86_64-linux-gnu/libpsl.so.5', '/lib/x86_64-linux-gnu/libnettle.so.8', '/lib/x86_64-linux-gnu/libgnutls.so.30', '/lib/x86_64-linux-gnu/libgssapi_krb5.so.2', '/lib/x86_64-linux-gnu/libldap.so.2', '/lib/x86_64-linux-gnu/liblber.so.2', '/lib/x86_64-linux-gnu/libbrotlidec.so.1', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/libicuuc.so.74', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libblkid.so.1', '/lib/x86_64-linux-gnu/libunistring.so.5', '/lib/x86_64-linux-gnu/libhogweed.so.6', '/lib/x86_64-linux-gnu/libgmp.so.10', '/lib/x86_64-linux-gnu/libcrypto.so.3', '/lib/x86_64-linux-gnu/libp11-kit.so.0', '/lib/x86_64-linux-gnu/libtasn1.so.6', '/lib/x86_64-linux-gnu/libkrb5.so.3', '/lib/x86_64-linux-gnu/libk5crypto.so.3', '/lib/x86_64-linux-gnu/libcom_err.so.2', '/lib/x86_64-linux-gnu/libkrb5support.so.0', '/lib/x86_64-linux-gnu/libsasl2.so.2', '/lib/x86_64-linux-gnu/libbrotlicommon.so.1', '/lib/x86_64-linux-gnu/libicudata.so.74', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libgpg-error.so.0', '/lib/x86_64-linux-gnu/libkeyutils.so.1', '/lib/x86_64-linux-gnu/libresolv.so.2']",[],block-cipher,DES,"libcrypto,libgcrypt,nettle",56,none
/bin/appstreamcli,unix,C,"['/lib/x86_64-linux-gnu/libappstream.so.5', '/lib/x86_64-linux-gnu/libglib-2.0.so.0', '/lib/x86_64-linux-gnu/libgobject-2.0.so.0', '/lib/x86_64-linux-gnu/libgio-2.0.so.0', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libcurl-gnutls.so.4', '/lib/x86_64-linux-gnu/libxmlb.so.2', '/lib/x86_64-linux-gnu/libxml2.so.2', '/lib/x86_64-linux-gnu/libyaml-0.so.2', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libstemmer.so.0d', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libpcre2-8.so.0', '/lib/x86_64-linux-gnu/libffi.so.8', '/lib/x86_64-linux-gnu/libgmodule-2.0.so.0', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libmount.so.1', '/lib/x86_64-linux-gnu/libselinux.so.1', '/lib/x86_64-linux-gnu/libnghttp2.so.14', '/lib/x86_64-linux-gnu/libidn2.so.0', '/lib/x86_64-linux-gnu/librtmp.so.1', '/lib/x86_64-linux-gnu/libssh.so.4', '/lib/x86_64-linux-gnu/libpsl.so.5', '/lib/x86_64-linux-gnu/libnettle.so.8', '/lib/x86_64-linux-gnu/libgnutls.so.30', '/lib/x86_64-linux-gnu/libgssapi_krb5.so.2', '/lib/x86_64-linux-gnu/libldap.so.2', '/lib/x86_64-linux-gnu/liblber.so.2', '/lib/x86_64-linux-gnu/libbrotlidec.so.1', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/libicuuc.so.74', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libblkid.so.1', '/lib/x86_64-linux-gnu/libunistring.so.5', '/lib/x86_64-linux-gnu/libhogweed.so.6', '/lib/x86_64-linux-gnu/libgmp.so.10', '/lib/x86_64-linux-gnu/libcrypto.so.3', '/lib/x86_64-linux-gnu/libp11-kit.so.0', '/lib/x86_64-linux-gnu/libtasn1.so.6', '/lib/x86_64-linux-gnu/libkrb5.so.3', '/lib/x86_64-linux-gnu/libk5crypto.so.3', '/lib/x86_64-linux-gnu/libcom_err.so.2', '/lib/x86_64-linux-gnu/libkrb5support.so.0', '/lib/x86_64-linux-gnu/libsasl2.so.2', '/lib/x86_64-linux-gnu/libbrotlicommon.so.1', '/lib/x86_64-linux-gnu/libicudata.so.74', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libgpg-error.so.0', '/lib/x86_64-linux-gnu/libkeyutils.so.1', '/lib/x86_64-linux-gnu/libresolv.so.2']",[],block-cipher,ARIA,"libcrypto,libgcrypt,nettle",unknown,none
/bin/appstreamcli,unix,C,"['/lib/x86_64-linux-gnu/libappstream.so.5', '/lib/x86_64-linux-gnu/libglib-2.0.so.0', '/lib/x86_64-linux-gnu/libgobject-2.0.so.0', '/lib/x86_64-linux-gnu/libgio-2.0.so.0', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libcurl-gnutls.so.4', '/lib/x86_64-linux-gnu/libxmlb.so.2', '/lib/x86_64-linux-gnu/libxml2.so.2', '/lib/x86_64-linux-gnu/libyaml-0.so.2', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libstemmer.so.0d', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libpcre2-8.so.0', '/lib/x86_64-linux-gnu/libffi.so.8', '/lib/x86_64-linux-gnu/libgmodule-2.0.so.0', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libmount.so.1', '/lib/x86_64-linux-gnu/libselinux.so.1', '/lib/x86_64-linux-gnu/libnghttp2.so.14', '/lib/x86_64-linux-gnu/libidn2.so.0', '/lib/x86_64-linux-gnu/librtmp.so.1', '/lib/x86_64-linux-gnu/libssh.so.4', '/lib/x86_64-linux-gnu/libpsl.so.5', '/lib/x86_64-linux-gnu/libnettle.so.8', '/lib/x86_64-linux-gnu/libgnutls.so.30', '/lib/x86_64-linux-gnu/libgssapi_krb5.so.2', '/lib/x86_64-linux-gnu/libldap.so.2', '/lib/x86_64-linux-gnu/liblber.so.2', '/lib/x86_64-linux-gnu/libbrotlidec.so.1', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/libicuuc.so.74', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libblkid.so.1', '/lib/x86_64-linux-gnu/libunistring.so.5', '/lib/x86_64-linux-gnu/libhogweed.so.6', '/lib/x86_64-linux-gnu/libgmp.so.10', '/lib/x86_64-linux-gnu/libcrypto.so.3', '/lib/x86_64-linux-gnu/libp11-kit.so.0', '/lib/x86_64-linux-gnu/libtasn1.so.6', '/lib/x86_64-linux-gnu/libkrb5.so.3', '/lib/x86_64-linux-gnu/libk5crypto.so.3', '/lib/x86_64-linux-gnu/libcom_err.so.2', '/lib/x86_64-linux-gnu/libkrb5support.so.0', '/lib/x86_64-linux-gnu/libsasl2.so.2', '/lib/x86_64-linux-gnu/libbrotlicommon.so.1', '/lib/x86_64-linux-gnu/libicudata.so.74', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libgpg-error.so.0', '/lib/x86_64-linux-gnu/libkeyutils.so.1', '/lib/x86_64-linux-gnu/libresolv.so.2']",[],hash-function,BLAKE2,"libcrypto,libgcrypt,nettle",unknown,none
/bin/appstreamcli,unix,C,"['/lib/x86_64-linux-gnu/libappstream.so.5', '/lib/x86_64-linux-gnu/libglib-2.0.so.0', '/lib/x86_64-linux-gnu/libgobject-2.0.so.0', '/lib/x86_64-linux-gnu/libgio-2.0.so.0', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libcurl-gnutls.so.4', '/lib/x86_64-linux-gnu/libxmlb.so.2', '/lib/x86_64-linux-gnu/libxml2.so.2', '/lib/x86_64-linux-gnu/libyaml-0.so.2', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libstemmer.so.0d', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libpcre2-8.so.0', '/lib/x86_64-linux-gnu/libffi.so.8', '/lib/x86_64-linux-gnu/libgmodule-2.0.so.0', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libmount.so.1', '/lib/x86_64-linux-gnu/libselinux.so.1', '/lib/x86_64-linux-gnu/libnghttp2.so.14', '/lib/x86_64-linux-gnu/libidn2.so.0', '/lib/x86_64-linux-gnu/librtmp.so.1', '/lib/x86_64-linux-gnu/libssh.so.4', '/lib/x86_64-linux-gnu/libpsl.so.5', '/lib/x86_64-linux-gnu/libnettle.so.8', '/lib/x86_64-linux-gnu/libgnutls.so.30', '/lib/x86_64-linux-gnu/libgssapi_krb5.so.2', '/lib/x86_64-linux-gnu/libldap.so.2', '/lib/x86_64-linux-gnu/liblber.so.2', '/lib/x86_64-linux-gnu/libbrotlidec.so.1', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/libicuuc.so.74', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libblkid.so.1', '/lib/x86_64-linux-gnu/libunistring.so.5', '/lib/x86_64-linux-gnu/libhogweed.so.6', '/lib/x86_64-linux-gnu/libgmp.so.10', '/lib/x86_64-linux-gnu/libcrypto.so.3', '/lib/x86_64-linux-gnu/libp11-kit.so.0', '/lib/x86_64-linux-gnu/libtasn1.so.6', '/lib/x86_64-linux-gnu/libkrb5.so.3', '/lib/x86_64-linux-gnu/libk5crypto.so.3', '/lib/x86_64-linux-gnu/libcom_err.so.2', '/lib/x86_64-linux-gnu/libkrb5support.so.0', '/lib/x86_64-linux-gnu/libsasl2.so.2', '/lib/x86_64-linux-gnu/libbrotlicommon.so.1', '/lib/x86_64-linux-gnu/libicudata.so.74', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libgpg-error.so.0', '/lib/x86_64-linux-gnu/libkeyutils.so.1', '/lib/x86_64-linux-gnu/libresolv.so.2']",[],hash-function,BLAKE3,"libcrypto,libgcrypt,nettle",unknown,none
/bin/apt,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],block-cipher,DES,libgcrypt,unknown,none
/bin/apt-cache,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],block-cipher,DES,libgcrypt,unknown,none
/bin/apt-cache,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],hash-function,MD5,libgcrypt,unknown,none
/bin/apt-cache,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],ssh,SSH,libgcrypt,unknown,none
/bin/apt-cdrom,unix,unknown,unknown,unknown,unknown,unknown,libgcrypt,unknown,none
/bin/apt-config,unix,unknown,unknown,unknown,unknown,unknown,libgcrypt,unknown,none
/bin/apt-extracttemplates,unix,unknown,unknown,unknown,unknown,unknown,libgcrypt,unknown,none
/bin/apt-ftparchive,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libdb-5.3.so', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],block-cipher,DES,libgcrypt,56,none
/bin/apt-ftparchive,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libdb-5.3.so', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],hash-function,MD5,libgcrypt,unknown,none
/bin/apt-ftparchive,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libdb-5.3.so', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],tls,TLS,libgcrypt,unknown,version=1.3
/bin/apt-get,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],block-cipher,DES,libgcrypt,56,none
/bin/apt-get,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],ssh,SSH,libgcrypt,unknown,none
/bin/apt-mark,unix,unknown,unknown,unknown,unknown,unknown,libgcrypt,unknown,none
/bin/apt-sortpkgs,unix,C++,"['/lib/x86_64-linux-gnu/libapt-private.so.0.0', '/lib/x86_64-linux-gnu/libapt-pkg.so.6.0', '/lib/x86_64-linux-gnu/libstdc++.so.6', '/lib/x86_64-linux-gnu/libgcc_s.so.1', '/lib/x86_64-linux-gnu/libc.so.6', '/lib/x86_64-linux-gnu/libz.so.1', '/lib/x86_64-linux-gnu/libbz2.so.1.0', '/lib/x86_64-linux-gnu/liblzma.so.5', '/lib/x86_64-linux-gnu/liblz4.so.1', '/lib/x86_64-linux-gnu/libzstd.so.1', '/lib/x86_64-linux-gnu/libudev.so.1', '/lib/x86_64-linux-gnu/libsystemd.so.0', '/lib/x86_64-linux-gnu/libgcrypt.so.20', '/lib/x86_64-linux-gnu/libxxhash.so.0', '/lib/x86_64-linux-gnu/libm.so.6', '/lib/x86_64-linux-gnu/libcap.so.2', '/lib/x86_64-linux-gnu/libgpg-error.so.0']",[],block-cipher,DES,libgcrypt,unknown,none
